ID,Latitude,Longitude,X2018,X1980,pop_growth,pop_growth_rate,urban_cluster,multiGHS,Country.Co,Country.or,City.Code,Urban.Aggl,Continent,pop_mean,pop_sum,Area,plain_area,plain_perc,disc,alti,clim,prec,clco,biom,popd,hdev,pop_den
237342_22884,54.5762,-1.2348,384.727,384.13,0.0015541613516256996,0.00408989829375184,1,1,826,United Kingdom,22884,Teeside (Middlesbrough),EU,20.39185193082536,348700.668,171375567.8,22635738.64,13.208,0.029,172,7,795,16,4,300.416,889,0.002034716339536469
237343_22262,54.5293,36.2754,346.16,271.036,0.27717351200578527,0.7294039789625928,1,1,643,Russian Federation,22262,Kaluga,EU,41.45630095375538,306776.627,74160612.91,6975982.098,9.407,425.946,192,7,636,2,4,77.4,834,0.0041366517206687416
2377333_22090,8.9492,125.5436,353.299,173.291,1.0387613898009704,2.7335826047393956,1,1,608,Philippines,22090,Butuan,AS,54.05321380477295,194591.57,35770226.33,34998368.9,97.842,587.922,285,18,3090,17,1,117.142,508,0.005440043018033652
2378168_206392,8.9414,7.0919,346.939,17.7,18.601073446327685,48.9501932798097,1,1,566,Nigeria,206392,Gwagwalada,AF,106.80449932629581,234969.899,21859778.51,2465580.189,11.279,183.907,427,18,1335,12,7,196.149,527,0.010748960649007051
2380700_21308,8.8806,76.5917,1670.156,162.797,9.259132539297408,24.36613826130897,2,1,356,India,21308,Kollam,AS,45.65718783226328,2794219.895,608103659.1,83627992.66,13.752,1.287,180,18,2414,1,1,1122.325,970,0.004594973000385289
2382888_20828,8.748,-75.8814,411.767,131.177,2.1390182730204232,5.628995455316903,1,1,170,Colombia,20828,Monteria,SA,73.80005634278342,339480.259,45705855.3,14842867.94,32.475,329.976,267,17,1828,16,1,76.113,727,0.007427500410434285
2384067_21418,8.7333,77.7,551.133,312.402,0.7641788464862583,2.010996964437522,1,1,356,India,21418,Tirunelveli,AS,57.82873451044409,277577.926,47693626.92,12856518.02,26.956,26.986,200,17,971,16,2,525.86,776,0.0058200213304306185
2386336_23214,8.6226,-70.2075,362.147,101.152,2.5802257987978487,6.790067891573286,1,1,862,Venezuela (Bolivarian Republic of),23214,Barinas,SA,45.32724796356453,281028.937,61603297.32,7457207.246,12.105,1510.902,400,17,1569,18,2,27.628,734,0.004561913878411208
2388775_23229,8.5952,-71.1434,336.618,152.529,1.2069114725724288,3.176082822559023,1,1,862,Venezuela (Bolivarian Republic of),23229,Merida,SA,48.65649806514969,262745.09,53654520.46,2176352.744,4.056,0.493,1412,17,1144,1,1,81.226,750,0.004896979560107693
2389346_20930,8.540900000000002,39.2716,347.737,63.022,4.5177081019326595,11.888705531401737,1,1,231,Ethiopia,20930,Nazret,AF,100.33677122491507,491650.179,48686821.5,NA,NA,67.044,1907,14,926,16,10,308.579,448,0.010098218857848422
2391106_22093,8.482200000000002,124.6472,720.854,228.838,2.1500624896214795,5.65805918321442,1,1,608,Philippines,22093,Cagayan de Oro City,AS,72.52271401440947,833721.12,114262737,8961481.814,7.843,1.363,596,13,2502,17,1,306.303,656,0.007296526775828939
2391516_21998,8.5,4.55,909.324,389.355,1.3354624956659087,3.5143749885944966,1,1,566,Nigeria,21998,Ilorin,AF,65.36232089014126,1085014.527,164936746.2,8768355.281,5.316,1845.32,262,17,1186,12,7,124.157,527,0.006578367477216548
2392841_22445,8.484,-13.2299,1135.949,363.878,2.1217853236524333,5.583645588559035,1,1,694,Sierra Leone,22445,Freetown,AF,129.41458215848655,1695331.026,130161505.3,NA,NA,14.732,160,18,2860,17,1,103.894,420,0.01302482651911986
2394567_23220,8.3512,-62.641,883.792,294.421,2.0017967468353146,5.267886175882406,1,1,NA,,23220,Ciudad Guayana,SA,74.58779067362336,96964.128,12916664.92,2523713.915,19.538,4404.065,259,18,1263,20,7,53.046,761,0.007506901247384839
2397829_22101,8.2274,124.2426,354.143,168.197,1.105525068818112,2.9092764968897686,1,1,608,Philippines,22101,Iligan,AS,56.636970964531535,300175.946,52659243.55,149789.974,0.284,1.363,596,13,2502,17,1,306.303,656,0.005700346715291926
2401005_23219,8.129200000000003,-63.5409,392.227,180.347,1.174846268582233,3.09170070679535,1,1,862,Venezuela (Bolivarian Republic of),23219,Ciudad Bolivar,SA,41.649962954529656,312374.722,74517997.45,17976276.9,24.123,32220.35,113,17,1056,13,7,41.172,773,0.004191936615172688
2405025_20816,7.8939,-72.5078,912.569,328.666,1.7765847395227983,4.675222998744206,1,1,170,Colombia,20816,CÃ¯Â¿Â½cuta,SA,85.6913911496309,685531.129,79486886.24,2268889.316,2.854,745.214,752,18,1982,17,1,57.3,740,0.008624455698643556
2410762_206383,7.8024,6.743,596.526,43,12.872697674418603,33.87552019583843,1,1,566,Nigeria,206383,Lokoja,AF,97.16624961097178,330365.249,33780687.23,14119059.13,41.796,2922.666,234,18,1198,3,7,84.753,527,0.009779707758775517
2411107_22014,7.7667,4.5667,685.51,317.563,1.1586582819786941,3.049100742049195,1,1,566,Nigeria,22014,Oshogbo,AF,45.455325186946226,409097.927,89419338.36,11124797.71,12.441,93.054,394,18,1275,17,1,546.134,527,0.00457504981028804
2411126_23231,7.7669,-72.225,460.909,215.907,1.134757094489757,2.986202880236202,1,1,862,Venezuela (Bolivarian Republic of),23231,San CristÃ¯Â¿Â½bal,SA,67.49499266533364,344224.463,50671142.79,NA,NA,478.9,724,18,1897,1,2,63.94,737,0.006793303723711024
2411354_23539,7.7411,8.5121,379.668,99.618,2.8112389327230023,7.397997191376322,1,1,566,Nigeria,23539,Makurdi,AF,42.0211694610378,289946.069,68554775.08,58295027.96,85.034,2468.394,134,17,1355,12,7,210.123,527,0.004229407341234034
241971_22136,54.3521,18.6464,464.725,444.254,0.046079495063634776,0.12126182911482836,1,1,616,Poland,22136,Gda?sk,EU,30.975859161952357,641200.285,207448033.3,12880346.88,6.209,0.873,77,8,630,16,4,121.235,853,0.0030908959453605964
2426449_22097,7.2236,124.2464,316.008,77.665,3.068859846777827,8.075946965204809,1,1,608,Philippines,22097,Cotabato,AS,87.4096654715405,227265.13,25830295.32,7786740.15,30.146,602.52,472,18,2251,17,1,214.232,541,0.008798394566709894
2428471_21975,7.15,3.35,515.664,272.711,0.8908808225557457,2.3444232172519626,1,1,566,Nigeria,21975,Abeokuta,AF,45.58421286140178,674646.35,147039929,14300221.89,9.725,319.866,249,18,1178,17,7,198.964,527,0.004588184682814965
2430354_20809,7.1254,-73.1198,1294.89,473.004,1.7375878428089404,4.572599586339317,1,1,170,Colombia,20809,Bucaramanga,SA,115.07230535433243,1058665.209,91402266.1,3057158.666,3.345,3873.631,565,18,2196,17,1,61.52,727,0.011582483172154089
2430570_22099,7.0739,125.6125,1744.98,613.753,1.8431307056747581,4.850343962301995,1,1,608,Philippines,22099,Davao City,AS,96.83296637642795,958646.367,98357069.87,8558045.654,8.701,0.034,459,18,2007,17,1,291.862,603,0.00974659338944376
2439318_21992,6.8161,3.9159,324.529,109,1.9773302752293578,5.2035007242877835,1,1,566,Nigeria,21992,Ijebu-Ode,AF,50.93500717651467,315797.044,61596848.06,230370.38,0.374,412.272,27,18,1640,3,1,396.981,527,0.005126837718910385
244319_22360,54.3282,48.3866,626.881,484.034,0.29511769834350476,0.7766255219565915,1,1,643,Russian Federation,22360,Ulyanovsk,EU,32.61362759653853,414193.07,127270391.5,64522652.35,50.697,67.503,155,8,535,16,4,52.498,801,0.0032544338484257747
2446931_23537,6.6087,3.5108,838.492,112,6.486535714285714,17.06983082706767,1,1,566,Nigeria,23537,Ikorodu,AF,26.730312930736673,740429.668,275194299.5,96916820.71,35.218,547.346,34,18,1603,3,1,779.946,527,0.0026905705145247746
2451311_22007,6.4531,3.3958,13463.421,2572.218,4.234167943774596,11.142547220459461,1,1,566,Nigeria,22007,Lagos,AF,98.02737730861867,11743679.8,1190188718,395576756.5,33.236,67.078,72,17,1242,17,1,809.51,516,0.009867073702172331
2451315_20414,6.9319,79.8478,599.821,585.715,0.0240833852641643,0.06337732964253763,1,1,144,Sri Lanka,20414,Colombo,AS,38.3243957401879,4671743.841,1211072424,316223717.3,26.111,5.189,178,18,1885,16,2,311.276,766,0.0038575263943091812
2453450_204024,6.4485,2.3557,927.545,65.349,13.193713752314494,34.720299348196036,2,1,204,Benin,204024,Abomey-Calavi,AF,62.92098663291136,1893921.698,299034681.5,217892927.2,72.865,283.851,56,17,1115,12,7,537.796,486,0.006333451653499931
2455445_206382,6.3163,8.1169,515.063,72,6.153652777777777,16.1938230994152,1,1,566,Nigeria,206382,Abakaliki,AF,85.52979907335468,162506.618,18875802.22,2242182.628,11.879,1729.767,73,18,2023,17,1,298.425,527,0.008609256237481386
2459033_20827,6.2518,-75.5636,3933.652,1731.021,1.272446145945081,3.348542489329161,1,1,170,Colombia,20827,MedellÃ¯Â¿Â½n,SA,141.80720304374097,3275746.39,229489139.9,NA,NA,660.535,1028,18,3386,1,1,236.907,727,0.014274080208882252
2460697_21801,6.1167,100.3667,324.564,72.006,3.5074577118573456,9.230151873308804,1,1,458,Malaysia,21801,Alor Star,AS,37.5138775864596,243840.204,64573218.56,33458043.59,51.814,84.503,90,18,2083,16,1,216.5,787,0.003776181665366875
2461450_22628,6.1375,1.2123,1745.744,343.964,4.075368352502006,10.724653559215806,1,1,768,Togo,22628,LomÃ¯Â¿Â½,AF,68.10955532046766,2131829.082,310952854.9,43461471.74,13.977,0.036,101,17,1081,12,7,341,502,0.006855795174112743
2462272_21806,6.1333,102.25,338.976,170.879,0.9837194740137759,2.5887354579309894,1,1,458,Malaysia,21806,Kota Bharu,AS,30.631123429316283,382889.043,124181741.9,47635979.35,38.36,493.915,384,18,2635,1,1,60.325,789,0.003083295798091877
2462279_22100,6.1128,125.1717,628.288,150.68,3.1696840987523225,8.34127394408506,1,1,608,Philippines,22100,General Santos City,AS,49.803825238147184,448234.427,89415241.81,NA,NA,0.034,459,18,2007,17,1,291.862,603,0.005012953249653579
2465265_22013,6.1454,6.7885,1284.592,256.693,4.004390458641257,10.537869628003309,2,1,566,Nigeria,22013,Onitsha,AF,52.83575490904118,4121188.883,774892135.8,131964503.8,17.03,3.127,49,18,2644,17,1,734.224,527,0.005318403288149618
2473723_22023,5.5167,5.75,773.616,113,5.846159292035398,15.384629715882625,1,1,566,Nigeria,22023,Warri,AF,74.00198938995777,1265434.019,169876433.5,55355272.53,32.586,5.373,49,18,2555,1,1,264.469,527,0.007449144021498427
2478767_21809,5.3302,103.1408,371.78,180.514,1.0595632471719643,2.7883243346630637,1,1,458,Malaysia,21809,Kuala Terengganu,AS,25.349820642270615,202798.565,79468969.31,42091800.69,52.966,0.533,172,18,3047,1,1,120.493,789,0.002551921419905477
2478815_21602,5.3453,-4.0268,4920.776,1383.516,2.5567178117202833,6.728204767684956,1,1,384,CÃ¯Â¿Â½te d'Ivoire,21602,Abidjan,AF,126.0540253015463,5458139.296,430150847,86515428.26,20.113,0.496,86,18,1461,17,1,441.58,474,0.01268889584680976
2483322_206379,5.0513,7.9335,1012.162,80,11.652025,30.66322368421053,1,2,NA,,206379,Uyo,AF,78.35620218521981,666027.719,15894601.42,NA,NA,3.127,49,18,2644,17,1,734.224,527,0.04190276317101886
2484148_206379,5.0513,7.9335,1012.162,80,11.652025,30.66322368421053,1,2,566,,206379,Uyo,AF,78.35620218521981,666027.719,68545096.82,8960.186,0.013,3.127,49,18,2644,17,1,734.224,527,0.009716635469185995
2485094_21982,4.9517,8.322,531.433,121,3.39200826446281,8.926337538060027,1,1,566,Nigeria,21982,Calabar,AF,67.0476477300845,590019.3,87419755.48,87419755.48,100,8.81,97,18,2628,1,1,236.959,527,0.006749267333914991
2487107_22577,4.8517,31.5825,368.914,76.009,3.853556815640253,10.140938988526981,1,1,728,South Sudan,22577,Juba,AF,39.80238008706632,298517.851,74504892.08,17635136.51,23.67,2074.94,542,17,969,12,7,21.559,418,0.004006687918955241
2488014_22018,4.7774,7.0134,2731.446,482.066,4.666124555558783,12.279275146207324,1,1,566,Nigeria,22018,Port Harcourt,AF,106.17697812112281,1401536.111,131128944.4,NA,NA,3.127,49,18,2644,17,1,734.224,527,0.010688228425943158
2491329_20837,4.6097,-74.0818,10574.409,3525.154,1.9997012896457855,5.262371814857331,1,1,170,Colombia,20837,BogotÃ¯Â¿Â½,SA,185.00198426243784,9953106.753,534443875.8,431827913.9,80.799,115.322,2341,11,1044,16,1,918.235,727,0.018623296483847557
249254_22376,54.2021,37.6443,481.463,517.758,-0.07010031713657734,-0.1844745187804667,1,1,643,Russian Federation,22376,Tula,EU,30.50394933179284,399601.736,131275612.6,33850682.2,25.786,46.444,214,7,624,16,4,103.984,771,0.0030439906398882803
2493141_20410,4.3612,18.555,850.946,346.672,1.4546141597821571,3.8279319994267293,1,1,140,Central African Republic,20410,Bangui,AF,104.08995756356661,1082535.559,103311703.8,60911579.6,58.959,3203.647,473,18,1576,9,1,134.966,406,0.010478343877627541
2494945_20845,4.142000000000001,-73.6266,524.17,123.178,3.2553865138255205,8.566806615330318,1,1,170,Colombia,20845,Villavicencio,SA,63.908703100873005,306761.775,47682340.13,NA,NA,939.725,951,18,2880,13,7,158.876,727,0.00643344630661272
249548_22352,54.1838,45.1749,319.115,269.488,0.18415291218903998,0.48461292681326307,1,1,643,Russian Federation,22352,Saransk,EU,38.11195577169928,312518.037,82174711.34,12997909.01,15.817,47.141,175,8,550,16,4,52.795,781,0.003803092604815471
2496089_20362,4.0483,9.7043,3412.103,570.741,4.978373728188443,13.100983495232747,1,1,120,Cameroon,20362,Douala,AF,154.15856177369358,3453151.784,222516273.2,20919962.75,9.402,617.825,567,18,2591,1,1,116.657,518,0.015518648296326043
2497551_20810,3.885,-77.07,433.291,136.147,2.1825233020191415,5.743482373734583,1,1,NA,,20810,Buenaventura,SA,197.77138156973757,197771.382,9933703.021,NA,NA,2.733,586,18,4847,1,1,27.743,727,0.019909129715465452
2498040_21810,3.8077,103.326,479.817,131.838,2.639443862922678,6.9459049024281,1,1,458,Malaysia,21810,Kuantan,AS,47.58059833091576,247419.111,51655101.21,13190015.8,25.535,0.533,172,18,3047,1,1,120.493,789,0.0047898291786156
2503195_20812,3.4372,-76.5225,2725.931,1192.067,1.2867263333352907,3.386121929829713,1,1,170,Colombia,20812,Cali,SA,151.4851535001757,2605544.64,170854776.2,65926566.06,38.586,481.298,1815,13,1766,17,1,260.1,727,0.015250054449458232
2508451_20829,2.9273,-75.2819,353.577,143.429,1.4651709208040216,3.855712949484267,1,1,170,Colombia,20829,Neiva,SA,64.52343840799878,329069.536,50660837.24,15991471.54,31.566,657.774,1601,11,1706,17,1,49.015,727,0.006495540814713942
2508465_206411,3.1412,101.6865,7563.912,971.445,6.786248320800457,17.858548212632783,1,1,458,Malaysia,206411,Kuala Lumpur,AS,58.16648485610632,7776859.025,1328100967,183150202.8,13.79,0.321,101,18,2266,17,1,767.571,789,0.0058556233435827325
2510111_20185,2.8197,-60.6733,331.759,42.333,6.836888479436848,17.991811787991704,1,1,76,Brazil,20185,Boa Vista,SA,38.98020854994225,323535.731,82446922.58,12569883.83,15.246,2250.052,109,17,1600,13,7,37.475,735,0.003924169888646438
2511474_21813,2.7297,101.9381,455.657,133.167,2.4216960658421383,6.372884383795101,1,1,458,Malaysia,21813,Seremban,AS,30.117088970899133,406580.701,134099776.2,NA,NA,0.321,101,18,2266,17,1,767.571,789,0.0030319267676749487
2522506_22476,1.7159,44.7717,609.486,93.854,5.493980011507234,14.457842135545352,1,1,706,Somalia,22476,Merca,AF,112.62165841325442,247767.649,21852927.87,NA,NA,0.055,82,17,297,14,13,91.708,370,0.011337961232194375
2523712_205455,1.5667,30.25,595.462,48.417,11.298614123138567,29.733195060890967,1,1,180,Democratic Republic of the Congo,205455,Bunia,AF,100.83927281680445,393273.164,38739365.23,NA,NA,42.86,1529,14,1364,9,1,151.998,435,0.010151770987084911
2525061_206412,1.55,110.3333,593.616,229.481,1.5867762472710158,4.1757269665026735,1,1,458,Malaysia,206412,Kuching,AS,39.770114470465245,556781.603,139066091,2876178.94,2.068,23.518,67,18,3715,17,1,143.458,768,0.004003719375415536
2539024_20854,0.5167,25.2,1167.095,291.436,3.004635666149687,7.906935963551807,1,1,180,Democratic Republic of the Congo,20854,Kisangani,AF,99.77541926811296,728360.561,72511349.76,63470164.86,87.531,6605.019,528,18,1840,1,1,13.103,435,0.010044780071130204
2539983_21467,0.5333,101.45,1138.164,183.561,5.200467419549904,13.685440577762906,1,1,360,Indonesia,21467,Pekan Baru,AS,47.201472827212584,995951.077,209584239.1,122947701.3,58.663,452.734,36,18,2771,17,1,114.691,714,0.004752032315391792
2545089_22744,0.3163,32.5822,2986.352,468.589,5.373073204876768,14.139666328623074,1,1,800,Uganda,22744,Kampala,AF,69.79145764693916,3684988.964,524466415.1,28082797.66,5.355,219.042,1211,13,1197,16,7,192.817,493,0.007026167658986102
2547366_20858,0.0487,18.2603,414.305,129.235,2.2058265949626645,5.804806828849117,1,1,180,Democratic Republic of the Congo,20858,Mbandaka,AF,129.67770208506192,389033.106,29799269.83,29799269.83,100,3855.129,313,18,1678,1,1,267.568,435,0.013055122095922847
2547544_20242,0.0389,-51.0664,466.131,88.109,4.290390311999909,11.290500821052392,1,1,76,Brazil,20242,MacapÃ¯Â¿Â½,SA,59.18608712214878,437977.045,73504999.88,72724401.87,98.938,2.948,20,18,2306,1,1,78.594,736,0.0059584660324469895
2549792_21706,-0.1022,34.7617,334.531,155.711,1.148409553596085,3.0221304042002237,1,1,404,Kenya,21706,Kisumu,AF,83.70317731637194,334812.709,39732418.22,4057618.76,10.212,260.458,1482,13,1316,20,7,263.26,551,0.008426688432255205
2550371_21469,-0.0333,109.3333,643.671,301.038,1.138171925139019,2.995189276681629,1,1,360,Indonesia,21469,Pontianak,AS,47.25739555629546,803375.724,168861963.9,79387356.6,47.013,509.734,101,18,3074,17,1,101.095,690,0.004757588419827681
2551420_20912,-0.2534,-79.1696,337.81,54.851,5.158684436017575,13.575485357940986,1,1,218,Ecuador,20912,Santo Domingo,SA,73.14593527052729,307212.928,41719675.22,NA,NA,663.499,1124,18,1625,17,1,84.289,739,0.007363742080444701
2552243_21712,-0.2833,36.0667,362.678,97.466,2.7210719635565224,7.160715693569795,1,1,404,Kenya,21712,Nakuru,AF,123.91605746574561,334573.355,26819084.07,26628272.56,99.289,60.361,1497,14,703,13,7,91.997,555,0.012475196920474099
2553267_204113,-0.3667,42.5333,433.036,59.108,6.3261825810381,16.647848897468684,1,1,706,Somalia,204113,Kismaayo,AF,241.1653882657302,289398.466,11919758.88,NA,NA,0.013,14,17,395,13,14,24.893,370,0.024278885916524513
2556615_21471,-0.4948,117.1436,948.459,258.428,2.6701092760846348,7.02660335811746,1,1,360,Indonesia,21471,Samarinda,AS,76.33986774066345,1084026.122,141048632.1,106297417.5,75.362,2979.314,49,18,2072,11,1,99.851,694,0.0076854777381424886
2570197_20182,-1.4561,-48.479,2280.395,826.894,1.7577839481239432,4.625747231905114,1,1,76,Brazil,20182,BelÃ¯Â¿Â½m,SA,79.0134372487411,2149165.493,270185792.4,220359540.8,81.559,4.225,20,18,2431,16,1,834.707,672,0.007954398615520985
257092_20349,53.9141,30.3376,385.197,298.92,0.28862906463267757,0.7595501700859936,1,1,112,Belarus,20349,Mogilev,EU,46.020871441151705,409585.756,89182402.63,27637324.28,30.99,157.702,188,7,627,13,4,73.951,786,0.004592674607560077
2572955_21455,-1.6,103.6167,605.953,227.243,1.6665419836914668,4.38563679918807,1,1,360,Indonesia,21455,Jambi,AS,72.39081941639347,810777.177,111251838.7,48213346.27,43.337,1946.368,31,18,2396,17,1,153.999,701,0.007287764287530827
2572972_205453,-1.6792,29.2228,565.547,68.082,7.306850562556918,19.22855411199189,1,1,180,Democratic Republic of the Congo,205453,Goma,AF,86.86981241200982,764454.349,87412266.08,4886626.039,5.59,38.55,1810,14,1406,20,1,416.206,480,0.00874538990100507
2577629_22404,-1.9474,30.0579,1057.836,128.266,7.247205027053156,19.071592176455674,1,1,646,Rwanda,22404,Kigali,AF,57.84186752539093,1237815.965,212570408.6,75619192.41,35.574,66.476,1877,14,1231,16,1,554.811,498,0.005823086915776856
2582250_20903,-2.1667,-79.9,2898.796,1119.663,1.588989722800521,4.181551902106634,1,1,218,Ecuador,20903,Guayaquil,SA,98.76794729118501,3012422.392,302963540.4,139556994.9,46.064,3.489,147,18,772,17,2,190.936,739,0.009943184543007143
2587314_20850,-2.5083,28.8608,973.141,159.179,5.1135011527902545,13.456581981026986,1,1,180,Democratic Republic of the Congo,20850,Bukavu,AF,138.84865831660935,749782.755,53639372.24,6734654.861,12.555,114.518,1469,18,1333,1,1,381.565,428,0.01397821644230339
